"date","store","seller","product","unit_price","quantity","client_age","client_gender","payment_mode","total_amount"
2023-11-11,"Marseille Vieux-Port","Seller_7","Smartphone",568.37,3,17,"F","Card",1705.11
2023-10-04,"Nice Promenade","Seller_4","Smartphone",1226.91,1,53,"F","Card",1226.91
2023-08-28,"Nice Promenade","Seller_18","Smartphone",390.17,1,37,NA,"Card",390.17
2024-12-22,"Lyon Part-Dieu","Seller_10","Laptop",760.68,1,26,"M","Card",760.68
2023-02-27,"Nice Promenade","Seller_7","Smartphone",539.79,1,45,"F","Card",539.79
2024-12-21,"Paris Centre","Seller_12","Earbuds",86,2,38,"M","Card",172
2024-12-12,"Nice Promenade","Seller_16","Laptop",1086.7,1,33,"F","Card",1086.7
2023-11-04,"Lyon Part-Dieu","Seller_12","Earbuds",356.96,1,42,"M","Check",356.96
2024-07-22,"Nice Promenade","Seller_19","Laptop",811.17,1,64,"F","Card",811.17
2023-08-01,"Nice Promenade","Seller_7","Tablet",747.91,1,22,"M","",747.91
2023-08-25,"Paris Centre","Seller_25","Laptop",101.25,1,27,"F","Check",101.25
2023-07-15,"Marseille Vieux-Port","Seller_13","Smartwatch",205.5,1,41,"M","Card",205.5
2024-04-22,"Lyon Part-Dieu","Seller_8","Accessories",1177.19,1,33,"M","Card",1177.19
2023-03-25,"Nice Promenade","Seller_11","Laptop",1306.38,1,27,"M","Card",1306.38
2024-04-23,"Lyon Part-Dieu","Seller_12","Laptop",1073.25,3,50,"F","Card",3219.75
2024-03-12,"Lyon Part-Dieu","Seller_4","Smartphone",354.06,1,35,"M","Cash",354.06
2024-11-15,"Lyon Part-Dieu","Seller_7","Smartphone",1226.41,3,16,"M","Card",3679.23
2024-05-13,"Marseille Vieux-Port","Seller_11","Laptop",987.26,2,36,"F","Card",1974.52
2024-11-06,"Nice Promenade","Seller_10","Laptop",1206.89,1,49,"F","Card",1206.89
2024-11-28,"Nice Promenade","Seller_25","Smartwatch",79.64,1,16,"M","Check",79.64
2024-07-27,"Toulouse Capitole","Seller_14","Tablet",706.03,2,21,"M","Card",1412.06
2024-11-14,"Toulouse Capitole","Seller_6","Tablet",1063.61,1,42,"F","Card",1063.61
2024-07-03,"Paris Centre","Seller_18","Tablet",81.44,2,57,"M","Card",162.88
2024-08-06,"Lyon Part-Dieu","Seller_14","Smartphone",1039.18,2,23,"F","Card",2078.36
2024-04-11,"Lyon Part-Dieu","Seller_7","Smartphone",308.78,3,33,"M","",926.34
2023-12-07,"Paris Centre","Seller_13","Smartwatch",1052.51,1,26,"F","Cash",1052.51
2023-05-05,"Nice Promenade","Seller_21","Earbuds",68.42,1,44,"F","Check",68.42
2023-07-19,"Lyon Part-Dieu","Seller_10","Laptop",833.48,3,41,NA,"Card",2500.44
2023-09-12,"Marseille Vieux-Port","Seller_4","Smartwatch",225.81,1,55,"M","Card",225.81
2023-12-21,"Paris Centre","Seller_8","Smartphone",79.23,1,18,"F","Card",79.23
2023-01-31,"Paris Centre","Seller_23","Accessories",557.66,2,21,"M","Card",1115.32
2024-07-07,"Paris Centre","Seller_24","Smartphone",576.75,1,37,"M","Card",576.75
2024-05-15,"Marseille Vieux-Port","Seller_9","Accessories",1241.11,1,34,"M","Card",1241.11
2023-02-11,"Paris Centre","Seller_7","Earbuds",467.03,2,24,"M","Cash",934.06
2024-11-14,"Marseille Vieux-Port","Seller_14","Earbuds",1475.74,1,48,"F","Card",1475.74
2024-10-03,"Marseille Vieux-Port","Seller_5","Smartphone",982.64,4,26,"M","Card",3930.56
2024-07-16,"Lyon Part-Dieu","Seller_2","Earbuds",840.56,2,47,"F","Card",1681.12
2023-01-31,"Toulouse Capitole","Seller_2","Laptop",470.74,1,38,"M","Check",470.74
2024-04-15,"Nice Promenade","Seller_7","Smartphone",1021.78,3,26,"F","Card",3065.34
2024-03-12,"Toulouse Capitole","Seller_22","Tablet",81.6,1,43,"F","Card",81.6
2024-12-04,"Nice Promenade","Seller_17","Earbuds",51.16,1,40,NA,"Cash",51.16
2024-12-28,"Marseille Vieux-Port","Seller_15","Laptop",456.37,1,33,"F","Cash",456.37
2024-03-07,"Paris Centre","Seller_17","Laptop",327.48,3,45,"M","Card",982.44
2023-12-25,"Nice Promenade","Seller_16","Smartwatch",194.07,1,37,"M","Card",194.07
2023-05-08,"Lyon Part-Dieu","Seller_19","Smartphone",204.06,1,27,"F","Card",204.06
2023-04-05,"Paris Centre","Seller_10","Earbuds",397.13,1,50,"F","Card",397.13
2024-11-17,"Lyon Part-Dieu","Seller_15","Smartphone",677.92,1,29,"F","Card",677.92
2024-09-22,"Lyon Part-Dieu","Seller_11","Tablet",1420.72,2,22,"F","Card",2841.44
2023-02-23,"Lyon Part-Dieu","Seller_23","Smartphone",449.19,1,26,NA,"Card",449.19
2024-11-26,"Toulouse Capitole","Seller_16","Smartphone",1010.91,1,40,"F","Card",1010.91
2023-11-25,"Marseille Vieux-Port","Seller_16","Smartphone",449.94,1,40,"M","Card",449.94
2024-07-04,"Nice Promenade","Seller_21","Smartwatch",275.24,1,24,"F","Cash",275.24
2023-09-11,"Lyon Part-Dieu","Seller_2","Accessories",184.66,1,40,"F","Card",184.66
2023-12-02,"Paris Centre","Seller_12","Smartphone",564.81,1,34,"M","Card",564.81
2023-11-10,"Lyon Part-Dieu","Seller_18","Earbuds",641.97,2,42,"M","Card",1283.94
2023-07-01,"Marseille Vieux-Port","Seller_10","Smartphone",303.25,1,54,"M","Cash",303.25
2023-01-28,"Toulouse Capitole","Seller_12","Smartwatch",700.65,1,26,"M","Card",700.65
2024-03-21,"Toulouse Capitole","Seller_14","Tablet",461.97,1,45,"M","Card",461.97
2024-12-13,"Lyon Part-Dieu","Seller_23","Laptop",1451.03,3,27,"F","Card",4353.09
2023-02-18,"Paris Centre","Seller_19","Tablet",1099.75,1,33,"F","Card",1099.75
2023-07-07,"Nice Promenade","Seller_4","Tablet",128.71,1,59,NA,"Card",128.71
2023-09-09,"Lyon Part-Dieu","Seller_24","Tablet",62.91,1,52,"F","Card",62.91
2023-08-20,"Marseille Vieux-Port","Seller_5","Laptop",356.5,1,22,"M","Card",356.5
2023-07-29,"Paris Centre","Seller_23","Earbuds",517.49,1,46,"F","Card",517.49
2024-01-23,"Nice Promenade","Seller_14","Smartphone",850.45,1,47,"M","Card",850.45
2023-11-01,"Marseille Vieux-Port","Seller_19","Smartphone",821.14,1,30,"M","Card",821.14
2024-02-09,"Nice Promenade","Seller_4","Earbuds",1282.05,1,35,"F","Card",1282.05
2023-02-19,"Lyon Part-Dieu","Seller_8","Smartphone",613.59,3,34,"M","Check",1840.77
2023-07-22,"Paris Centre","Seller_15","Laptop",95.79,1,35,"F","Card",95.79
2024-05-24,"Nice Promenade","Seller_23","Smartphone",1120.46,1,48,"F","Cash",1120.46
2023-06-10,"Lyon Part-Dieu","Seller_7","Laptop",193.01,2,35,"F","Card",386.02
2024-06-04,"Toulouse Capitole","Seller_10","Laptop",832.57,1,27,"F","Card",832.57
2023-01-30,"Nice Promenade","Seller_11","Tablet",1071.68,1,17,"F","Card",1071.68
2023-07-25,"Toulouse Capitole","Seller_9","Earbuds",195.5,2,43,NA,"Card",391
2024-05-14,"Lyon Part-Dieu","Seller_4","Smartphone",222.73,2,40,"M","Card",445.46
2023-02-18,"Marseille Vieux-Port","Seller_6","Smartphone",794.16,1,38,"F","Card",794.16
2024-09-13,"Marseille Vieux-Port","Seller_6","Smartphone",394.45,1,20,"M","Card",394.45
2024-12-16,"Lyon Part-Dieu","Seller_6","Laptop",1364.82,2,63,"F","Card",2729.64
2023-05-10,"Lyon Part-Dieu","Seller_24","Accessories",223.99,2,46,"F","Card",447.98
2024-08-31,"Nice Promenade","Seller_17","Smartphone",449.22,1,43,NA,"",449.22
2023-11-17,"Toulouse Capitole","Seller_16","Tablet",235.48,1,36,"M","Check",235.48
2024-06-07,"Nice Promenade","Seller_6","Laptop",660.46,1,16,"M","Cash",660.46
2023-05-15,"Toulouse Capitole","Seller_16","Earbuds",185.56,1,51,"M","",185.56
2024-01-25,"Paris Centre","Seller_18","Laptop",566.64,3,36,NA,"Card",1699.92
2024-02-23,"Paris Centre","Seller_12","Laptop",554.99,3,23,"M","Check",1664.97
2023-11-23,"Nice Promenade","Seller_7","Laptop",371.16,4,48,"M","Card",1484.64
2024-01-24,"Lyon Part-Dieu","Seller_6","Earbuds",1029.35,1,22,NA,"Card",1029.35
2023-12-30,"Toulouse Capitole","Seller_3","Smartphone",70.6,1,26,"F","Card",70.6
2023-09-06,"Paris Centre","Seller_14","Smartphone",409.6,1,37,"M","Card",409.6
2024-09-16,"Marseille Vieux-Port","Seller_9","Earbuds",1215.64,1,16,"F","Card",1215.64
2024-02-07,"Lyon Part-Dieu","Seller_23","Smartwatch",284.69,1,48,"M","Card",284.69
2024-12-12,"Lyon Part-Dieu","Seller_25","Smartphone",1091.65,2,44,"F","Cash",2183.3
2024-04-10,"Marseille Vieux-Port","Seller_3","Accessories",1171.23,1,16,"F","Card",1171.23
2024-03-04,"Paris Centre","Seller_17","Laptop",771.64,4,40,"M","Card",3086.56
2023-10-26,"Lyon Part-Dieu","Seller_5","Tablet",1149.46,2,41,"M","Card",2298.92
2023-06-19,"Lyon Part-Dieu","Seller_23","Smartphone",846.12,1,45,"M","Card",846.12
2024-02-12,"Toulouse Capitole","Seller_5","Tablet",1309.18,1,42,"M","Card",1309.18
2023-08-28,"Paris Centre","Seller_10","Laptop",1286.51,1,38,"F","Card",1286.51
2023-10-24,"Nice Promenade","Seller_1","Earbuds",207.07,4,30,"M","Card",828.28
2024-01-30,"Paris Centre","Seller_23","Earbuds",1245.89,1,20,"M","Cash",1245.89
2023-12-29,"Paris Centre","Seller_25","Earbuds",134.43,3,30,"F","Card",403.29
2023-10-14,"Toulouse Capitole","Seller_9","Accessories",540.21,1,24,"M","Cash",540.21
2024-10-03,"Lyon Part-Dieu","Seller_3","Tablet",1374.07,2,26,"F","Card",2748.14
2023-03-27,"Nice Promenade","Seller_22","Accessories",1289.95,5,55,"M","Card",6449.75
2024-04-27,"Lyon Part-Dieu","Seller_12","Earbuds",1110.45,1,43,"M","Card",1110.45
2023-05-27,"Toulouse Capitole","Seller_21","Tablet",581.73,2,23,"M","Card",1163.46
2024-07-23,"Nice Promenade","Seller_19","Smartwatch",1161.06,3,33,"M","Card",3483.18
2024-10-18,"Lyon Part-Dieu","Seller_3","Earbuds",376.42,1,47,"M","Card",376.42
2023-09-10,"Lyon Part-Dieu","Seller_15","Smartwatch",397.32,1,28,"F","Check",397.32
2023-05-16,"Paris Centre","Seller_20","Accessories",1388.13,3,30,"M","Card",4164.39
2024-09-17,"Lyon Part-Dieu","Seller_18","Earbuds",765.88,1,18,"M","Card",765.88
2024-03-24,"Nice Promenade","Seller_14","Earbuds",438.81,1,50,"M","Card",438.81
2023-05-30,"Toulouse Capitole","Seller_22","Laptop",1392.54,1,41,"F","Card",1392.54
2023-10-19,"Marseille Vieux-Port","Seller_11","Tablet",579.87,2,42,"M","Card",1159.74
2023-09-05,"Paris Centre","Seller_1","Smartphone",56.09,1,28,"F","Card",56.09
2024-07-24,"Lyon Part-Dieu","Seller_17","Earbuds",488.33,2,37,"F","Card",976.66
2023-11-28,"Nice Promenade","Seller_15","Laptop",1051.85,1,28,"M","Check",1051.85
2023-05-04,"Lyon Part-Dieu","Seller_6","Laptop",936.58,1,46,"M","Card",936.58
2024-08-28,"Toulouse Capitole","Seller_18","Earbuds",973.08,1,36,"F","",973.08
2023-01-25,"Marseille Vieux-Port","Seller_25","Smartphone",1415.95,4,42,"F","Card",5663.8
2023-07-10,"Marseille Vieux-Port","Seller_2","Smartphone",691.87,1,22,"F","",691.87
2024-10-10,"Marseille Vieux-Port","Seller_5","Earbuds",1153.63,1,22,"F","Card",1153.63
2023-03-07,"Paris Centre","Seller_23","Tablet",593.89,2,37,NA,"Card",1187.78
2024-07-03,"Toulouse Capitole","Seller_24","Smartwatch",599.03,1,40,"M","Cash",599.03
2024-05-02,"Nice Promenade","Seller_16","Earbuds",313.13,2,34,"M","",626.26
2023-03-28,"Paris Centre","Seller_2","Tablet",161.96,4,33,"M","Card",647.84
2024-11-07,"Toulouse Capitole","Seller_8","Smartwatch",1009.61,1,57,"F","Card",1009.61
2023-07-30,"Marseille Vieux-Port","Seller_3","Smartphone",185.42,1,43,"M","Card",185.42
2024-11-16,"Marseille Vieux-Port","Seller_16","Smartphone",179.39,1,16,"M","Card",179.39
2024-05-25,"Nice Promenade","Seller_11","Tablet",62.29,1,24,"F","Card",62.29
2023-09-10,"Lyon Part-Dieu","Seller_15","Laptop",599.73,1,25,"F","Card",599.73
2024-01-24,"Marseille Vieux-Port","Seller_9","Laptop",359.37,1,34,"M","Card",359.37
2024-10-08,"Toulouse Capitole","Seller_19","Smartphone",NA,1,42,"F","Card",NA
2024-09-07,"Marseille Vieux-Port","Seller_25","Tablet",796.86,2,41,"M","Card",1593.72
2023-10-12,"Nice Promenade","Seller_16","Laptop",945.03,1,38,"F","Card",945.03
2023-09-21,"Nice Promenade","Seller_14","Laptop",1240.23,1,30,"F","Card",1240.23
2024-10-15,"Toulouse Capitole","Seller_12","Smartphone",646.03,1,30,"F","Cash",646.03
2023-01-28,"Paris Centre","Seller_9","Tablet",704.2,1,24,"F","Card",704.2
2024-12-06,"Paris Centre","Seller_15","Earbuds",273.52,1,36,"F","Card",273.52
2024-06-05,"Nice Promenade","Seller_8","Tablet",80.65,2,35,NA,"Card",161.3
2023-05-05,"Nice Promenade","Seller_7","Laptop",1487.2,1,59,"M","Check",1487.2
2024-12-05,"Lyon Part-Dieu","Seller_24","Earbuds",826.61,2,37,"F","Card",1653.22
2024-10-30,"Marseille Vieux-Port","Seller_1","Smartphone",1425.14,1,38,"M","Card",1425.14
2023-01-03,"Nice Promenade","Seller_5","Accessories",946.4,1,31,NA,"Cash",946.4
2024-04-25,"Marseille Vieux-Port","Seller_1","Laptop",547.82,2,39,"F","Cash",1095.64
2024-01-20,"Nice Promenade","Seller_8","Smartwatch",426.4,2,50,"F","Card",852.8
2024-09-23,"Lyon Part-Dieu","Seller_5","Tablet",569.85,1,33,"M","Card",569.85
2023-10-02,"Nice Promenade","Seller_23","Tablet",867.84,2,44,"M","",1735.68
2023-01-11,"Paris Centre","Seller_19","Laptop",600.86,3,28,"F","Card",1802.58
2024-04-27,"Nice Promenade","Seller_5","Smartphone",557.84,1,31,"F","Card",557.84
2024-05-09,"Lyon Part-Dieu","Seller_6","Smartwatch",468.78,1,32,"F","Card",468.78
2024-05-01,"Paris Centre","Seller_25","Accessories",1096.29,1,41,"F","",1096.29
2024-09-26,"Marseille Vieux-Port","Seller_14","Tablet",NA,2,37,"M","Card",NA
2024-10-08,"Paris Centre","Seller_24","Laptop",92.43,1,20,"F","Card",92.43
2023-04-27,"Paris Centre","Seller_14","Earbuds",216.74,4,64,"F","Card",866.96
2023-01-19,"Paris Centre","Seller_2","Earbuds",1345.04,1,30,"F","Card",1345.04
2023-03-19,"Lyon Part-Dieu","Seller_22","Smartphone",1192.91,4,34,"F","Card",4771.64
2023-10-25,"Toulouse Capitole","Seller_18","Laptop",696.29,3,33,"F","Card",2088.87
2024-03-24,"Marseille Vieux-Port","Seller_25","Laptop",97.35,1,22,"M","Cash",97.35
2024-05-21,"Toulouse Capitole","Seller_14","Tablet",530.74,1,16,"M","Card",530.74
2023-04-11,"Lyon Part-Dieu","Seller_8","Smartphone",1430.99,2,17,"M","Check",2861.98
2023-09-16,"Marseille Vieux-Port","Seller_16","Smartwatch",906.22,1,17,"M","Cash",906.22
2023-09-07,"Paris Centre","Seller_1","Laptop",804.36,1,25,"F","Cash",804.36
2024-09-26,"Toulouse Capitole","Seller_23","Smartphone",309.4,1,39,"F","Card",309.4
2024-09-26,"Lyon Part-Dieu","Seller_16","Laptop",802.99,3,48,"F","Cash",2408.97
2024-08-03,"Toulouse Capitole","Seller_8","Accessories",500.78,1,26,"M","Card",500.78
2024-04-09,"Nice Promenade","Seller_23","Laptop",907.2,3,25,"F","Check",2721.6
2023-01-07,"Lyon Part-Dieu","Seller_6","Smartphone",646.37,3,50,"M","Cash",1939.11
2024-05-18,"Paris Centre","Seller_4","Smartphone",1070.83,1,48,"F","Card",1070.83
2024-12-20,"Marseille Vieux-Port","Seller_6","Laptop",228.43,3,32,"M","Cash",685.29
2024-05-19,"Marseille Vieux-Port","Seller_15","Laptop",781.63,1,26,"M","Card",781.63
2023-02-06,"Nice Promenade","Seller_17","Earbuds",458.36,1,26,"M","Card",458.36
2024-03-26,"Nice Promenade","Seller_7","Tablet",1386.38,2,26,"F","Card",2772.76
2023-11-05,"Nice Promenade","Seller_1","Tablet",713.4,2,29,"F","Card",1426.8
2023-07-03,"Marseille Vieux-Port","Seller_1","Smartphone",899.91,2,38,"M","Check",1799.82
2023-11-19,"Nice Promenade","Seller_3","Accessories",829.03,2,27,"F","Check",1658.06
2024-07-13,"Lyon Part-Dieu","Seller_4","Earbuds",857.03,4,43,NA,"Card",3428.12
2024-04-22,"Nice Promenade","Seller_10","Smartphone",759.34,1,19,"F","Card",759.34
2023-02-08,"Lyon Part-Dieu","Seller_10","Laptop",549.35,2,32,"M","Check",1098.7
2024-05-04,"Marseille Vieux-Port","Seller_19","Earbuds",1412.38,2,42,"M","Check",2824.76
2024-05-17,"Marseille Vieux-Port","Seller_4","Laptop",1154.68,1,20,"M","Card",1154.68
2024-11-29,"Toulouse Capitole","Seller_15","Smartphone",1009.39,1,28,"M","Card",1009.39
2023-08-28,"Marseille Vieux-Port","Seller_21","Smartphone",987.61,2,16,"M","Card",1975.22
2023-05-14,"Nice Promenade","Seller_16","Smartphone",1143.66,1,19,"M","Cash",1143.66
2024-11-03,"Lyon Part-Dieu","Seller_20","Smartphone",443.65,2,31,"M","Card",887.3
2023-03-12,"Nice Promenade","Seller_22","Laptop",310.13,2,35,"F","Cash",620.26
2024-11-14,"Paris Centre","Seller_2","Laptop",1050,1,36,"M","Card",1050
2023-01-08,"Marseille Vieux-Port","Seller_11","Smartwatch",201.05,1,36,"F","Card",201.05
2024-06-20,"Paris Centre","Seller_13","Smartphone",407.34,1,44,"M","Card",407.34
2023-01-15,"Nice Promenade","Seller_20","Smartphone",1040.62,1,52,"M","Cash",1040.62
2023-08-26,"Nice Promenade","Seller_25","Laptop",681.48,1,45,NA,"Card",681.48
2023-04-09,"Marseille Vieux-Port","Seller_17","Laptop",974.9,1,42,NA,"Cash",974.9
2024-10-03,"Toulouse Capitole","Seller_23","Smartphone",229.31,1,53,"F","Card",229.31
2023-08-25,"Marseille Vieux-Port","Seller_5","Tablet",1028.32,3,19,"F","Card",3084.96
2024-03-01,"Toulouse Capitole","Seller_14","Laptop",190.96,1,41,"F","Card",190.96
2023-05-18,"Paris Centre","Seller_25","Smartphone",475.58,2,33,"F","Card",951.16
2024-02-21,"Nice Promenade","Seller_20","Accessories",1384.1,1,49,"F","Card",1384.1
2023-01-25,"Lyon Part-Dieu","Seller_17","Smartphone",111.33,1,42,"M","Cash",111.33
2023-08-09,"Paris Centre","Seller_23","Smartphone",1096.98,1,27,"M","",1096.98
2023-07-20,"Paris Centre","Seller_18","Smartwatch",1446.7,1,16,"F","Card",1446.7
2023-09-03,"Lyon Part-Dieu","Seller_11","Tablet",719.45,2,47,"F","Check",1438.9
2023-12-02,"Lyon Part-Dieu","Seller_3","Tablet",1215.96,1,33,"M","Cash",1215.96
2023-03-14,"Marseille Vieux-Port","Seller_1","Accessories",637.86,1,38,"M","Check",637.86
2023-06-06,"Marseille Vieux-Port","Seller_6","Earbuds",1217.94,3,46,"M","Card",3653.82
2024-05-19,"Nice Promenade","Seller_16","Smartwatch",288.68,2,46,NA,"Card",577.36
2024-07-08,"Paris Centre","Seller_12","Smartphone",1311.02,1,35,"F","Cash",1311.02
2023-08-08,"Marseille Vieux-Port","Seller_17","Tablet",137.86,2,33,"F","Check",275.72
2023-08-09,"Nice Promenade","Seller_4","Laptop",154.07,3,26,"F","Card",462.21
2023-03-20,"Paris Centre","Seller_2","Earbuds",204.51,1,26,"F","Card",204.51
2023-08-15,"Nice Promenade","Seller_10","Tablet",1166.98,1,35,"M","Card",1166.98
2023-03-06,"Paris Centre","Seller_19","Smartphone",1406.63,2,35,"M","Cash",2813.26
2024-03-16,"Lyon Part-Dieu","Seller_6","Tablet",1092.55,1,60,"F","Card",1092.55
2024-08-09,"Nice Promenade","Seller_7","Laptop",51.63,1,35,"F","Check",51.63
2024-10-13,"Marseille Vieux-Port","Seller_25","Smartphone",1413.21,2,67,NA,"Cash",2826.42
2023-08-07,"Marseille Vieux-Port","Seller_17","Tablet",1351.66,3,35,"M","Card",4054.98
2024-06-24,"Toulouse Capitole","Seller_4","Laptop",1152.73,2,56,"F","Card",2305.46
2023-01-01,"Nice Promenade","Seller_12","Earbuds",247.62,1,31,"F","Card",247.62
2023-05-10,"Paris Centre","Seller_6","Smartphone",656.07,1,20,NA,"Card",656.07
2023-05-13,"Marseille Vieux-Port","Seller_21","Smartphone",601.8,4,34,"M","Card",2407.2
2023-07-24,"Nice Promenade","Seller_13","Smartphone",345.64,1,21,"F","Check",345.64
2023-03-07,"Nice Promenade","Seller_16","Laptop",672.14,1,51,"F","Check",672.14
2024-10-18,"Toulouse Capitole","Seller_16","Smartphone",900.89,3,65,NA,"Card",2702.67
2024-01-21,"Lyon Part-Dieu","Seller_10","Smartphone",1199.73,1,35,"F","Card",1199.73
2023-04-13,"Lyon Part-Dieu","Seller_5","Laptop",318.1,3,30,"F","Card",954.3
2023-12-26,"Paris Centre","Seller_9","Accessories",752.17,1,34,"F","Cash",752.17
2024-01-08,"Toulouse Capitole","Seller_6","Earbuds",1243.39,1,46,"F","Card",1243.39
2023-11-28,"Paris Centre","Seller_20","Smartphone",691.37,1,39,"F","Card",691.37
2024-07-17,"Nice Promenade","Seller_1","Laptop",272.31,1,41,"M","Card",272.31
2024-07-13,"Lyon Part-Dieu","Seller_4","Earbuds",895.75,2,41,"F","Card",1791.5
2023-01-30,"Lyon Part-Dieu","Seller_23","Smartphone",553.87,2,22,NA,"Cash",1107.74
2023-04-03,"Paris Centre","Seller_17","Laptop",954.29,1,50,"F","Card",954.29
2023-03-21,"Toulouse Capitole","Seller_1","Accessories",460.4,2,56,"F","Card",920.8
2024-08-29,"Marseille Vieux-Port","Seller_16","Tablet",86.08,1,47,"M","Card",86.08
2023-11-20,"Toulouse Capitole","Seller_25","Accessories",921.89,1,38,"F","Card",921.89
2023-03-25,"Toulouse Capitole","Seller_1","Tablet",1419.46,1,16,"F","Cash",1419.46
2024-10-24,"Marseille Vieux-Port","Seller_21","Tablet",533.61,2,33,"M","Card",1067.22
2023-10-05,"Toulouse Capitole","Seller_1","Tablet",1418.62,1,40,"F","Card",1418.62
2024-01-10,"Paris Centre","Seller_6","Smartphone",1436.18,2,33,"F","",2872.36
2023-01-15,"Marseille Vieux-Port","Seller_5","Laptop",1466.88,1,43,"F","Cash",1466.88
2024-06-13,"Marseille Vieux-Port","Seller_19","Accessories",184.36,1,37,NA,"Card",184.36
2023-12-17,"Toulouse Capitole","Seller_4","Tablet",205.84,1,45,"F","",205.84
2024-04-14,"Toulouse Capitole","Seller_4","Tablet",1032.49,1,50,"M","Card",1032.49
2023-02-02,"Marseille Vieux-Port","Seller_8","Earbuds",733.96,1,25,"M","Card",733.96
2023-06-18,"Nice Promenade","Seller_10","Tablet",172.82,1,47,"M","Cash",172.82
2023-04-08,"Nice Promenade","Seller_6","Tablet",1382.07,5,38,NA,"Card",6910.35
2024-12-03,"Marseille Vieux-Port","Seller_6","Smartphone",544.56,1,57,"F","Card",544.56
2023-12-28,"Marseille Vieux-Port","Seller_3","Laptop",1407.65,1,61,"M","Cash",1407.65
2024-08-18,"Toulouse Capitole","Seller_22","Tablet",1260.93,2,48,"M","Cash",2521.86
2023-07-30,"Lyon Part-Dieu","Seller_11","Earbuds",1037.64,1,37,"F","Cash",1037.64
2023-09-09,"Paris Centre","Seller_1","Tablet",1280.5,1,18,"M","Cash",1280.5
2023-10-04,"Marseille Vieux-Port","Seller_24","Smartphone",1486.29,3,36,"F","Check",4458.87
2024-10-23,"Marseille Vieux-Port","Seller_24","Smartphone",135.27,4,31,"M","Card",541.08
2024-02-18,"Marseille Vieux-Port","Seller_2","Smartphone",347.22,1,28,"M","Check",347.22
2023-01-25,"Lyon Part-Dieu","Seller_7","Earbuds",664.55,1,55,"M","Card",664.55
2024-04-29,"Toulouse Capitole","Seller_2","Laptop",1345.24,1,44,"M","Card",1345.24
2024-02-26,"Paris Centre","Seller_19","Earbuds",146.85,2,21,"F","Check",293.7
2023-07-28,"Lyon Part-Dieu","Seller_24","Tablet",886.56,4,28,"M","Check",3546.24
2024-10-25,"Lyon Part-Dieu","Seller_12","Tablet",494.81,2,27,"F","Card",989.62
2023-09-15,"Toulouse Capitole","Seller_6","Laptop",788.91,3,50,"F","Check",2366.73
2024-12-09,"Nice Promenade","Seller_22","Smartphone",316.67,1,43,NA,"Card",316.67
